iteration=0
('C', 0, 0, 'D', 0):NONE=0
('C', 2, 1, 'D', 100):SHOOT=-112.526
('C', 2, 1, 'R', 0):NONE=0
('C', 2, 1, 'R', 25):SHOOT=-46.944
('C', 2, 1, 'R', 50):UP=-90.257
('C', 2, 1, 'R', 75):UP=-122.53
('C', 2, 1, 'R', 100):UP=-140.947
('C', 2, 2, 'D', 0):NONE=0
('C', 2, 2, 'D', 25):RIGHT=25.009
('C', 2, 2, 'D', 50):RIGHT=-11.763
('C', 2, 2, 'D', 75):RIGHT=-69.741
('C', 2, 2, 'D', 100):RIGHT=-93.741
('C', 2, 2, 'R', 0):NONE=0
('C', 2, 2, 'R', 25):SHOOT=-45.794
('C', 2, 2, 'R', 50):UP=-88.489
('C', 2, 2, 'R', 75):UP=-121.31
('C', 2, 2, 'R', 100):UP=-139.993
('C', 2, 3, 'D', 0):NONE=0
('C', 2, 3, 'D', 25):RIGHT=25.444
('C', 2, 3, 'D', 50):RIGHT=-4.694
('C', 2, 3, 'D', 75):RIGHT=-41.471
('C', 2, 3, 'D', 100):RIGHT=-88.863
('C', 2, 3, 'R', 0):NONE=0
('C', 2, 3, 'R', 25):LEFT=-42.955
('C', 2, 3, 'R', 50):LEFT=-87.511
('C', 2, 3, 'R', 75):DOWN=-120.534
('C', 2, 3, 'R', 100):UP=-139.462
('W', 0, 0, 'D', 0):NONE=0
('W', 0, 0, 'D', 25):RIGHT=-53.027
('W', 0, 0, 'D', 50):RIGHT=-69.837
('W', 0, 0, 'D', 75):RIGHT=-124.878
('W', 0, 0, 'D', 100):RIGHT=-129.778
('W', 0, 0, 'R', 0):NONE=0
('W', 0, 0, 'R', 25):RIGHT=-60.426
('W', 0, 0, 'R', 50):STAY=-79.583
('W', 0, 0, 'R', 75):RIGHT=-133.234
('W', 0, 0, 'R', 100):STAY=-139.307
('W', 0, 1, 'D', 0):NONE=0
('W', 0, 1, 'D', 25):RIGHT=-0.151
('W', 0, 1, 'D', 50):RIGHT=-68.165
('W', 0, 1, 'D', 75):RIGHT=-92.451
('W', 0, 1, 'D', 100):RIGHT=-128.893
('W', 0, 1, 'R', 0):NONE=0
('W', 0, 1, 'R', 25):STAY=-10.119
('W', 0, 1, 'R', 50):SHOOT=-75.099
('W', 0, 1, 'R', 75):STAY=-102.09
('W', 0, 1, 'R', 100):SHOOT=-137.941
('W', 0, 2, 'D', 0):NONE=0
('W', 0, 2, 'D', 25):SHOOT=5.901
('W', 0, 2, 'D', 50):RIGHT=-33.559
('W', 0, 2, 'D', 75):RIGHT=-88.402
('W', 0, 2, 'D', 100):RIGHT=-108.85
('W', 0, 2, 'R', 0):NONE=0
('W', 0, 2, 'R', 25):SHOOT=3.661
('W', 0, 2, 'R', 50):STAY=-43.426
('W', 0, 2, 'R', 75):SHOOT=-95.696
('W', 0, 2, 'R', 100):STAY=-118.432
('W', 0, 3, 'D', 0):NONE=0
('W', 0, 3, 'D', 25):SHOOT=11.592
('W', 0, 3, 'D', 50):RIGHT=-26.477
('W', 0, 3, 'D', 75):RIGHT=-63.107
('W', 0, 3, 'D', 100):RIGHT=-104.376
('W', 0, 3, 'R', 0):NONE=0
('W', 0, 3, 'R', 25):SHOOT=11.088
('W', 0, 3, 'R', 50):SHOOT=-32.623
('W', 0, 3, 'R', 75):STAY=-72.872
('W', 0, 3, 'R', 100):SHOOT=-113.045
('W', 1, 0, 'D', 0):NONE=0
('W', 1, 0, 'D', 25):RIGHT=-24.736
('W', 1, 0, 'D', 50):RIGHT=-68.529
('W', 1, 0, 'D', 75):RIGHT=-109.631
('W', 1, 0, 'D', 100):RIGHT=-128.643
('W', 1, 0, 'R', 0):NONE=0
('W', 1, 0, 'R', 25):STAY=-34.644
('W', 1, 0, 'R', 50):STAY=-78.28
('W', 1, 0, 'R', 75):STAY=-119.207
('W', 1, 0, 'R', 100):RIGHT=-137.246
('W', 1, 1, 'D', 0):NONE=0
('W', 1, 1, 'D', 25):RIGHT=1.341
('W', 1, 1, 'D', 50):RIGHT=-56.115
('W', 1, 1, 'D', 75):RIGHT=-90.336
('W', 1, 1, 'D', 100):RIGHT=-125.347
('W', 1, 1, 'R', 0):NONE=0
('W', 1, 1, 'R', 25):STAY=-8.631
('W', 1, 1, 'R', 50):STAY=-65.915
('W', 1, 1, 'R', 75):STAY=-99.985
('W', 1, 1, 'R', 100):SHOOT=-133.084
('W', 1, 2, 'D', 0):NONE=0
('W', 1, 2, 'D', 25):SHOOT=7.018
('W', 1, 2, 'D', 50):RIGHT=-32.233
('W', 1, 2, 'D', 75):RIGHT=-85.458
('W', 1, 2, 'D', 100):RIGHT=-107.945
('W', 1, 2, 'R', 0):NONE=0
('W', 1, 2, 'R', 25):SHOOT=4.777
('W', 1, 2, 'R', 50):STAY=-42.103
('W', 1, 2, 'R', 75):SHOOT=-91.468
('W', 1, 2, 'R', 100):STAY=-117.53
('W', 1, 3, 'D', 0):NONE=0
('W', 1, 3, 'D', 25):SHOOT=12.428
('W', 1, 3, 'D', 50):RIGHT=-26.245
('W', 1, 3, 'D', 75):RIGHT=-62.342
('W', 1, 3, 'D', 100):RIGHT=-103.922
('W', 1, 3, 'R', 0):NONE=0
('W', 1, 3, 'R', 25):SHOOT=11.925
('W', 1, 3, 'R', 50):SHOOT=-31.352
('W', 1, 3, 'R', 75):STAY=-72.11
('W', 1, 3, 'R', 100):SHOOT=-111.474
('W', 2, 0, 'D', 0):NONE=0
('W', 2, 0, 'D', 25):RIGHT=-23.62
('W', 2, 0, 'D', 50):RIGHT=-57.873
('W', 2, 0, 'D', 75):RIGHT=-98.994
('W', 2, 0, 'D', 100):RIGHT=-126.058
('W', 2, 0, 'R', 0):NONE=0
('W', 2, 0, 'R', 25):STAY=-33.531
('W', 2, 0, 'R', 50):STAY=-67.666
('W', 2, 0, 'R', 75):STAY=-108.624
('W', 2, 0, 'R', 100):RIGHT=-133.941
('W', 2, 1, 'D', 0):NONE=0
('W', 2, 1, 'D', 25):RIGHT=1.446
('W', 2, 1, 'D', 50):RIGHT=-54.686
('W', 2, 1, 'D', 75):RIGHT=-88.992
('W', 2, 1, 'D', 100):RIGHT=-123.003
('W', 2, 1, 'R', 0):NONE=0
('W', 2, 1, 'R', 25):STAY=-8.525
('W', 2, 1, 'R', 50):SHOOT=-59.132
('W', 2, 1, 'R', 75):SHOOT=-98.385
('W', 2, 1, 'R', 100):SHOOT=-128.233
('W', 2, 2, 'D', 0):NONE=0
('W', 2, 2, 'D', 25):SHOOT=7.097
('W', 2, 2, 'D', 50):RIGHT=-32.058
('W', 2, 2, 'D', 75):RIGHT=-84.913
('W', 2, 2, 'D', 100):RIGHT=-107.808
('W', 2, 2, 'R', 0):NONE=0
('W', 2, 2, 'R', 25):SHOOT=4.856
('W', 2, 2, 'R', 50):STAY=-41.928
('W', 2, 2, 'R', 75):SHOOT=-89.346
('W', 2, 2, 'R', 100):STAY=-117.394
('W', 2, 3, 'D', 0):NONE=0
('W', 2, 3, 'D', 25):SHOOT=12.488
('W', 2, 3, 'D', 50):RIGHT=-26.215
('W', 2, 3, 'D', 75):RIGHT=-62.184
('W', 2, 3, 'D', 100):RIGHT=-103.806
('W', 2, 3, 'R', 0):NONE=0
('W', 2, 3, 'R', 25):SHOOT=11.984
('W', 2, 3, 'R', 50):SHOOT=-31.201
('W', 2, 3, 'R', 75):STAY=-71.952
('W', 2, 3, 'R', 100):SHOOT=-111.039
('E', 0, 0, 'D', 0):NONE=0
('E', 0, 0, 'D', 25):HIT=-44.201
('E', 0, 0, 'D', 50):HIT=-34.558
('E', 0, 0, 'D', 75):HIT=-102.392
('E', 0, 0, 'D', 100):HIT=-105.621
('E', 0, 0, 'R', 0):NONE=0
('E', 0, 0, 'R', 25):HIT=-68.543
('E', 0, 0, 'R', 50):HIT=-109.441
('E', 0, 0, 'R', 75):HIT=-138.738
('E', 0, 0, 'R', 100):HIT=-145.535
('E', 0, 1, 'D', 0):NONE=0
('E', 0, 1, 'D', 25):SHOOT=35.1
('E', 0, 1, 'D', 50):HIT=-33.485
('E', 0, 1, 'D', 75):HIT=-57.12
('E', 0, 1, 'D', 100):HIT=-104.705
('E', 0, 1, 'R', 0):NONE=0
('E', 0, 1, 'R', 25):SHOOT=-22.088
('E', 0, 1, 'R', 50):SHOOT=-106.996
('E', 0, 1, 'R', 75):LEFT=-127.487
('E', 0, 1, 'R', 100):HIT=-145.13
('E', 0, 2, 'D', 0):NONE=0
('E', 0, 2, 'D', 25):SHOOT=42.364
('E', 0, 2, 'D', 50):SHOOT=11.469
('E', 0, 2, 'D', 75):HIT=-52.24
('E', 0, 2, 'D', 100):HIT=-78.261
('E', 0, 2, 'R', 0):NONE=0
('E', 0, 2, 'R', 25):SHOOT=-19.768
('E', 0, 2, 'R', 50):SHOOT=-85.995
('E', 0, 2, 'R', 75):LEFT=-124.298
('E', 0, 2, 'R', 100):LEFT=-135.643
('E', 0, 3, 'D', 0):NONE=0
('E', 0, 3, 'D', 25):SHOOT=42.991
('E', 0, 3, 'D', 50):SHOOT=21.121
('E', 0, 3, 'D', 75):SHOOT=-18.853
('E', 0, 3, 'D', 100):HIT=-72.568
('E', 0, 3, 'R', 0):NONE=0
('E', 0, 3, 'R', 25):SHOOT=-19.652
('E', 0, 3, 'R', 50):SHOOT=-83.904
('E', 0, 3, 'R', 75):LEFT=-112.911
('E', 0, 3, 'R', 100):LEFT=-132.955
('E', 1, 0, 'D', 0):NONE=0
('E', 1, 0, 'D', 25):LEFT=-31.676
('E', 1, 0, 'D', 50):HIT=-34.558
('E', 1, 0, 'D', 75):HIT=-94.498
('E', 1, 0, 'D', 100):HIT=-105.383
('E', 1, 0, 'R', 0):NONE=0
('E', 1, 0, 'R', 25):LEFT=-58.478
('E', 1, 0, 'R', 50):HIT=-109.441
('E', 1, 0, 'R', 75):LEFT=-136.029
('E', 1, 0, 'R', 100):LEFT=-145.04
('E', 1, 1, 'D', 0):NONE=0
('E', 1, 1, 'D', 25):SHOOT=36.302
('E', 1, 1, 'D', 50):HIT=-31.483
('E', 1, 1, 'D', 75):HIT=-56.069
('E', 1, 1, 'D', 100):HIT=-102.332
('E', 1, 1, 'R', 0):NONE=0
('E', 1, 1, 'R', 25):SHOOT=-21.585
('E', 1, 1, 'R', 50):SHOOT=-102.473
('E', 1, 1, 'R', 75):LEFT=-126.437
('E', 1, 1, 'R', 100):LEFT=-142.959
('E', 1, 2, 'D', 0):NONE=0
('E', 1, 2, 'D', 25):SHOOT=42.471
('E', 1, 2, 'D', 50):SHOOT=12.674
('E', 1, 2, 'D', 75):HIT=-51.258
('E', 1, 2, 'D', 100):HIT=-77.478
('E', 1, 2, 'R', 0):NONE=0
('E', 1, 2, 'R', 25):SHOOT=-19.743
('E', 1, 2, 'R', 50):SHOOT=-85.543
('E', 1, 2, 'R', 75):LEFT=-122.188
('E', 1, 2, 'R', 100):LEFT=-135.193
('E', 1, 3, 'D', 0):NONE=0
('E', 1, 3, 'D', 25):SHOOT=43.0
('E', 1, 3, 'D', 50):SHOOT=21.307
('E', 1, 3, 'D', 75):SHOOT=-17.784
('E', 1, 3, 'D', 100):HIT=-72.136
('E', 1, 3, 'R', 0):NONE=0
('E', 1, 3, 'R', 25):SHOOT=-19.651
('E', 1, 3, 'R', 50):SHOOT=-83.87
('E', 1, 3, 'R', 75):LEFT=-112.53
('E', 1, 3, 'R', 100):LEFT=-132.171
('E', 2, 0, 'D', 0):NONE=0
('E', 2, 0, 'D', 25):LEFT=-30.561
('E', 2, 0, 'D', 50):HIT=-32.395
('E', 2, 0, 'D', 75):HIT=-91.618
('E', 2, 0, 'D', 100):HIT=-103.155
('E', 2, 0, 'R', 0):NONE=0
('E', 2, 0, 'R', 25):LEFT=-57.922
('E', 2, 0, 'R', 50):LEFT=-104.555
('E', 2, 0, 'R', 75):LEFT=-130.752
('E', 2, 0, 'R', 100):LEFT=-143.39
('E', 2, 1, 'D', 0):NONE=0
('E', 2, 1, 'D', 25):SHOOT=36.402
('E', 2, 1, 'D', 50):HIT=-30.512
('E', 2, 1, 'D', 75):HIT=-55.677
('E', 2, 1, 'D', 100):HIT=-100.588
('E', 2, 1, 'R', 0):NONE=0
('E', 2, 1, 'R', 25):SHOOT=-21.557
('E', 2, 1, 'R', 50):LEFT=-100.296
('E', 2, 1, 'R', 75):LEFT=-125.643
('E', 2, 1, 'R', 100):LEFT=-140.538
('E', 2, 2, 'D', 0):NONE=0
('E', 2, 2, 'D', 25):SHOOT=42.479
('E', 2, 2, 'D', 50):SHOOT=12.873
('E', 2, 2, 'D', 75):HIT=-50.791
('E', 2, 2, 'D', 100):HIT=-77.346
('E', 2, 2, 'R', 0):NONE=0
('E', 2, 2, 'R', 25):SHOOT=-19.741
('E', 2, 2, 'R', 50):SHOOT=-85.422
('E', 2, 2, 'R', 75):LEFT=-121.131
('E', 2, 2, 'R', 100):LEFT=-135.125
('E', 2, 3, 'D', 0):NONE=0
('E', 2, 3, 'D', 25):SHOOT=43.001
('E', 2, 3, 'D', 50):SHOOT=21.332
('E', 2, 3, 'D', 75):SHOOT=-17.561
('E', 2, 3, 'D', 100):HIT=-72.029
('E', 2, 3, 'R', 0):NONE=0
('E', 2, 3, 'R', 25):SHOOT=-19.651
('E', 2, 3, 'R', 50):SHOOT=-83.863
('E', 2, 3, 'R', 75):LEFT=-112.451
('E', 2, 3, 'R', 100):LEFT=-131.954
('N', 0, 0, 'D', 0):NONE=0
('N', 0, 0, 'D', 25):DOWN=-53.174
('N', 0, 0, 'D', 50):DOWN=-67.529
('N', 0, 0, 'D', 75):DOWN=-123.32
('N', 0, 0, 'D', 100):DOWN=-128.073
('N', 0, 0, 'R', 0):NONE=0
('N', 0, 0, 'R', 25):DOWN=-60.556
('N', 0, 0, 'R', 50):STAY=-77.179
('N', 0, 0, 'R', 75):STAY=-130.94
('N', 0, 0, 'R', 100):STAY=-135.727
('N', 0, 1, 'D', 0):NONE=0
('N', 0, 1, 'D', 25):DOWN=2.669
('N', 0, 1, 'D', 50):DOWN=-65.906
('N', 0, 1, 'D', 75):DOWN=-89.992
('N', 0, 1, 'D', 100):DOWN=-127.2
('N', 0, 1, 'R', 0):NONE=0
('N', 0, 1, 'R', 25):STAY=-5.008
('N', 0, 1, 'R', 50):STAY=-75.534
('N', 0, 1, 'R', 75):STAY=-98.99
('N', 0, 1, 'R', 100):STAY=-134.916
('N', 0, 2, 'D', 0):NONE=0
('N', 0, 2, 'D', 25):DOWN=8.52
('N', 0, 2, 'D', 50):DOWN=-30.475
('N', 0, 2, 'D', 75):DOWN=-85.871
('N', 0, 2, 'D', 100):DOWN=-106.709
('N', 0, 2, 'R', 0):NONE=0
('N', 0, 2, 'R', 25):STAY=0.555
('N', 0, 2, 'R', 50):STAY=-40.833
('N', 0, 2, 'R', 75):STAY=-94.907
('N', 0, 2, 'R', 100):STAY=-115.119
('N', 0, 3, 'D', 0):NONE=0
('N', 0, 3, 'D', 25):DOWN=9.491
('N', 0, 3, 'D', 50):DOWN=-23.236
('N', 0, 3, 'D', 75):DOWN=-60.03
('N', 0, 3, 'D', 100):DOWN=-102.144
('N', 0, 3, 'R', 0):NONE=0
('N', 0, 3, 'R', 25):STAY=1.368
('N', 0, 3, 'R', 50):STAY=-33.967
('N', 0, 3, 'R', 75):STAY=-70.057
('N', 0, 3, 'R', 100):STAY=-110.666
('N', 1, 0, 'D', 0):NONE=0
('N', 1, 0, 'D', 25):CRAFT=-0.824
('N', 1, 0, 'D', 50):CRAFT=-54.032
('N', 1, 0, 'D', 75):CRAFT=-90.732
('N', 1, 0, 'D', 100):CRAFT=-122.679
('N', 1, 0, 'R', 0):NONE=0
('N', 1, 0, 'R', 25):CRAFT=-3.175
('N', 1, 0, 'R', 50):CRAFT=-57.042
('N', 1, 0, 'R', 75):CRAFT=-93.476
('N', 1, 0, 'R', 100):CRAFT=-125.097
('N', 1, 1, 'D', 0):NONE=0
('N', 1, 1, 'D', 25):DOWN=4.095
('N', 1, 1, 'D', 50):CRAFT=-33.911
('N', 1, 1, 'D', 75):CRAFT=-79.723
('N', 1, 1, 'D', 100):CRAFT=-110.927
('N', 1, 1, 'R', 0):NONE=0
('N', 1, 1, 'R', 25):CRAFT=-0.013
('N', 1, 1, 'R', 50):CRAFT=-37.07
('N', 1, 1, 'R', 75):CRAFT=-82.577
('N', 1, 1, 'R', 100):CRAFT=-113.461
('N', 1, 2, 'D', 0):NONE=0
('N', 1, 2, 'D', 25):DOWN=8.706
('N', 1, 2, 'D', 50):DOWN=-29.19
('N', 1, 2, 'D', 75):CRAFT=-66.928
('N', 1, 2, 'D', 100):DOWN=-105.832
('N', 1, 2, 'R', 0):NONE=0
('N', 1, 2, 'R', 25):STAY=0.709
('N', 1, 2, 'R', 50):CRAFT=-33.549
('N', 1, 2, 'R', 75):CRAFT=-69.931
('N', 1, 2, 'R', 100):CRAFT=-111.211
('N', 1, 3, 'D', 0):NONE=0
('N', 1, 3, 'D', 25):DOWN=9.558
('N', 1, 3, 'D', 50):DOWN=-23.015
('N', 1, 3, 'D', 75):DOWN=-59.241
('N', 1, 3, 'D', 100):DOWN=-101.683
('N', 1, 3, 'R', 0):NONE=0
('N', 1, 3, 'R', 25):STAY=1.418
('N', 1, 3, 'R', 50):CRAFT=-33.549
('N', 1, 3, 'R', 75):STAY=-69.286
('N', 1, 3, 'R', 100):STAY=-110.169
('N', 2, 0, 'D', 0):NONE=0
('N', 2, 0, 'D', 25):CRAFT=0.317
('N', 2, 0, 'D', 50):CRAFT=-36.505
('N', 2, 0, 'D', 75):CRAFT=-77.841
('N', 2, 0, 'D', 100):CRAFT=-113.443
('N', 2, 0, 'R', 0):NONE=0
('N', 2, 0, 'R', 25):CRAFT=-1.503
('N', 2, 0, 'R', 50):CRAFT=-37.908
('N', 2, 0, 'R', 75):CRAFT=-79.034
('N', 2, 0, 'R', 100):CRAFT=-114.766
('N', 2, 1, 'D', 0):NONE=0
('N', 2, 1, 'D', 25):DOWN=4.198
('N', 2, 1, 'D', 50):CRAFT=-32.541
('N', 2, 1, 'D', 75):CRAFT=-69.278
('N', 2, 1, 'D', 100):CRAFT=-109.953
('N', 2, 1, 'R', 0):NONE=0
('N', 2, 1, 'R', 25):CRAFT=0.101
('N', 2, 1, 'R', 50):CRAFT=-34.772
('N', 2, 1, 'R', 75):CRAFT=-71.232
('N', 2, 1, 'R', 100):CRAFT=-112.028
('N', 2, 2, 'D', 0):NONE=0
('N', 2, 2, 'D', 25):DOWN=8.72
('N', 2, 2, 'D', 50):DOWN=-29.013
('N', 2, 2, 'D', 75):CRAFT=-66.144
('N', 2, 2, 'D', 100):DOWN=-105.698
('N', 2, 2, 'R', 0):NONE=0
('N', 2, 2, 'R', 25):STAY=0.721
('N', 2, 2, 'R', 50):CRAFT=-33.23
('N', 2, 2, 'R', 75):CRAFT=-69.152
('N', 2, 2, 'R', 100):CRAFT=-110.733
('N', 2, 3, 'D', 0):NONE=0
('N', 2, 3, 'D', 25):DOWN=9.563
('N', 2, 3, 'D', 50):DOWN=-22.987
('N', 2, 3, 'D', 75):DOWN=-59.077
('N', 2, 3, 'D', 100):DOWN=-101.565
('N', 2, 3, 'R', 0):NONE=0
('N', 2, 3, 'R', 25):STAY=1.422
('N', 2, 3, 'R', 50):CRAFT=-33.23
('N', 2, 3, 'R', 75):STAY=-69.126
('N', 2, 3, 'R', 100):STAY=-110.04
('S', 0, 0, 'D', 0):NONE=0
('S', 0, 0, 'D', 25):GATHER=-35.863
('S', 0, 0, 'D', 50):UP=-67.529
('S', 0, 0, 'D', 75):GATHER=-115.199
('S', 0, 0, 'D', 100):UP=-128.073
('S', 0, 0, 'R', 0):NONE=0
('S', 0, 0, 'R', 25):GATHER=-38.04
('S', 0, 0, 'R', 50):GATHER=-72.483
('S', 0, 0, 'R', 75):GATHER=-115.766
('S', 0, 0, 'R', 100):GATHER=-135.529
('S', 0, 1, 'D', 0):NONE=0
('S', 0, 1, 'D', 25):UP=2.669
('S', 0, 1, 'D', 50):GATHER=-63.686
('S', 0, 1, 'D', 75):UP=-89.992
('S', 0, 1, 'D', 100):UP=-127.2
('S', 0, 1, 'R', 0):NONE=0
('S', 0, 1, 'R', 25):STAY=-5.008
('S', 0, 1, 'R', 50):GATHER=-65.776
('S', 0, 1, 'R', 75):GATHER=-97.489
('S', 0, 1, 'R', 100):GATHER=-132.748
('S', 0, 2, 'D', 0):NONE=0
('S', 0, 2, 'D', 25):UP=8.52
('S', 0, 2, 'D', 50):UP=-30.475
('S', 0, 2, 'D', 75):UP=-85.871
('S', 0, 2, 'D', 100):UP=-106.709
('S', 0, 2, 'R', 0):NONE=0
('S', 0, 2, 'R', 25):STAY=0.555
('S', 0, 2, 'R', 50):GATHER=-39.188
('S', 0, 2, 'R', 75):GATHER=-92.98
('S', 0, 2, 'R', 100):GATHER=-115.076
('S', 0, 3, 'D', 0):NONE=0
('S', 0, 3, 'D', 25):UP=9.491
('S', 0, 3, 'D', 50):UP=-23.236
('S', 0, 3, 'D', 75):UP=-60.03
('S', 0, 3, 'D', 100):UP=-102.144
('S', 0, 3, 'R', 0):NONE=0
('S', 0, 3, 'R', 25):STAY=1.368
('S', 0, 3, 'R', 50):GATHER=-32.933
('S', 0, 3, 'R', 75):GATHER=-69.071
('S', 0, 3, 'R', 100):STAY=-110.666
('S', 1, 0, 'D', 0):NONE=0
('S', 1, 0, 'D', 25):UP=-27.323
('S', 1, 0, 'D', 50):GATHER=-65.603
('S', 1, 0, 'D', 75):GATHER=-108.291
('S', 1, 0, 'D', 100):UP=-127.064
('S', 1, 0, 'R', 0):NONE=0
('S', 1, 0, 'R', 25):GATHER=-36.285
('S', 1, 0, 'R', 50):GATHER=-67.981
('S', 1, 0, 'R', 75):GATHER=-110.628
('S', 1, 0, 'R', 100):GATHER=-133.772
('S', 1, 1, 'D', 0):NONE=0
('S', 1, 1, 'D', 25):UP=4.095
('S', 1, 1, 'D', 50):UP=-55.288
('S', 1, 1, 'D', 75):UP=-88.037
('S', 1, 1, 'D', 100):UP=-123.835
('S', 1, 1, 'R', 0):NONE=0
('S', 1, 1, 'R', 25):STAY=-3.734
('S', 1, 1, 'R', 50):GATHER=-63.895
('S', 1, 1, 'R', 75):GATHER=-96.558
('S', 1, 1, 'R', 100):GATHER=-130.789
('S', 1, 2, 'D', 0):NONE=0
('S', 1, 2, 'D', 25):UP=8.706
('S', 1, 2, 'D', 50):UP=-29.19
('S', 1, 2, 'D', 75):UP=-83.188
('S', 1, 2, 'D', 100):UP=-105.832
('S', 1, 2, 'R', 0):NONE=0
('S', 1, 2, 'R', 25):STAY=0.709
('S', 1, 2, 'R', 50):GATHER=-38.918
('S', 1, 2, 'R', 75):GATHER=-92.234
('S', 1, 2, 'R', 100):STAY=-114.313
('S', 1, 3, 'D', 0):NONE=0
('S', 1, 3, 'D', 25):UP=9.558
('S', 1, 3, 'D', 50):UP=-23.015
('S', 1, 3, 'D', 75):UP=-59.241
('S', 1, 3, 'D', 100):UP=-101.683
('S', 1, 3, 'R', 0):NONE=0
('S', 1, 3, 'R', 25):STAY=1.418
('S', 1, 3, 'R', 50):GATHER=-32.887
('S', 1, 3, 'R', 75):GATHER=-68.878
('S', 1, 3, 'R', 100):STAY=-110.169
('S', 2, 0, 'D', 0):NONE=0
('S', 2, 0, 'D', 25):UP=-26.224
('S', 2, 0, 'D', 50):UP=-56.954
('S', 2, 0, 'D', 75):UP=-99.786
('S', 2, 0, 'D', 100):UP=-124.55
('S', 2, 0, 'R', 0):NONE=0
('S', 2, 0, 'R', 25):GATHER=-36.128
('S', 2, 0, 'R', 50):GATHER=-66.748
('S', 2, 0, 'R', 75):GATHER=-109.416
('S', 2, 0, 'R', 100):STAY=-132.515
('S', 2, 1, 'D', 0):NONE=0
('S', 2, 1, 'D', 25):UP=4.198
('S', 2, 1, 'D', 50):UP=-53.892
('S', 2, 1, 'D', 75):UP=-86.825
('S', 2, 1, 'D', 100):UP=-121.56
('S', 2, 1, 'R', 0):NONE=0
('S', 2, 1, 'R', 25):STAY=-3.641
('S', 2, 1, 'R', 50):GATHER=-63.696
('S', 2, 1, 'R', 75):STAY=-96.237
('S', 2, 1, 'R', 100):STAY=-129.608
('S', 2, 2, 'D', 0):NONE=0
('S', 2, 2, 'D', 25):UP=8.72
('S', 2, 2, 'D', 50):UP=-29.013
('S', 2, 2, 'D', 75):UP=-82.637
('S', 2, 2, 'D', 100):UP=-105.698
('S', 2, 2, 'R', 0):NONE=0
('S', 2, 2, 'R', 25):STAY=0.721
('S', 2, 2, 'R', 50):GATHER=-38.892
('S', 2, 2, 'R', 75):STAY=-91.93
('S', 2, 2, 'R', 100):STAY=-114.188
('S', 2, 3, 'D', 0):NONE=0
('S', 2, 3, 'D', 25):UP=9.563
('S', 2, 3, 'D', 50):UP=-22.987
('S', 2, 3, 'D', 75):UP=-59.077
('S', 2, 3, 'D', 100):UP=-101.565
('S', 2, 3, 'R', 0):NONE=0
('S', 2, 3, 'R', 25):STAY=1.422
('S', 2, 3, 'R', 50):GATHER=-32.883
('S', 2, 3, 'R', 75):GATHER=-68.855
('S', 2, 3, 'R', 100):STAY=-110.04
iteration=65
('C', 0, 0, 'D', 0):NONE=0
('C', 0, 0, 'D', 25):DOWN=-43.176
('C', 0, 0, 'D', 50):RIGHT=-54.485
('C', 0, 0, 'D', 75):RIGHT=-114.551
('C', 0, 0, 'D', 100):RIGHT=-118.49
('C', 0, 0, 'R', 0):NONE=0
('C', 0, 0, 'R', 25):DOWN=-67.877
('C', 0, 0, 'R', 50):DOWN=-107.002
('C', 0, 0, 'R', 75):DOWN=-142.492
('C', 0, 0, 'R', 100):DOWN=-151.392
('C', 0, 1, 'D', 0):NONE=0
('C', 0, 1, 'D', 25):RIGHT=18.639
('C', 0, 1, 'D', 50):RIGHT=-53.139
('C', 0, 1, 'D', 75):RIGHT=-76.122
('C', 0, 1, 'D', 100):RIGHT=-117.677
('C', 0, 1, 'R', 0):NONE=0
('C', 0, 1, 'R', 25):UP=-50.372
('C', 0, 1, 'R', 50):DOWN=-103.971
('C', 0, 1, 'R', 75):DOWN=-133.889
('C', 0, 1, 'R', 100):DOWN=-150.181
('C', 0, 2, 'D', 0):NONE=0
('C', 0, 2, 'D', 25):RIGHT=24.908
('C', 0, 2, 'D', 50):RIGHT=-13.016
('C', 0, 2, 'D', 75):RIGHT=-71.585
('C', 0, 2, 'D', 100):RIGHT=-94.648
('C', 0, 2, 'R', 0):NONE=0
('C', 0, 2, 'R', 25):LEFT=-46.518
('C', 0, 2, 'R', 50):DOWN=-91.109
('C', 0, 2, 'R', 75):DOWN=-131.736
('C', 0, 2, 'R', 100):DOWN=-141.967
('C', 0, 3, 'D', 0):NONE=0
('C', 0, 3, 'D', 25):RIGHT=25.432
('C', 0, 3, 'D', 50):RIGHT=-4.884
('C', 0, 3, 'D', 75):RIGHT=-42.627
('C', 0, 3, 'D', 100):RIGHT=-89.561
('C', 0, 3, 'R', 0):NONE=0
('C', 0, 3, 'R', 25):LEFT=-43.355
('C', 0, 3, 'R', 50):LEFT=-88.165
('C', 0, 3, 'R', 75):DOWN=-120.731
('C', 0, 3, 'R', 100):UP=-139.894
('C', 1, 0, 'D', 0):NONE=0
('C', 1, 0, 'D', 25):UP=-11.649
('C', 1, 0, 'D', 50):RIGHT=-54.485
('C', 1, 0, 'D', 75):UP=-97.916
('C', 1, 0, 'D', 100):RIGHT=-118.201
('C', 1, 0, 'R', 0):NONE=0
('C', 1, 0, 'R', 25):UP=-52.32
('C', 1, 0, 'R', 50):UP=-100.446
('C', 1, 0, 'R', 75):UP=-132.825
('C', 1, 0, 'R', 100):UP=-146.926
('C', 1, 1, 'D', 0):NONE=0
('C', 1, 1, 'D', 25):RIGHT=19.7
